uuid,name,phone,x,y,produto_comprado
9b99ac96-94bb-4187-b292-b1ee2a75cc7c,Stefanie Garcia,+1-243-469-7019x5052,-49.2551581,-16.5979499,product_237
33544e14-39a8-4240-93df-b3160f046c4b,Ryan Lopez,851.490.7075x233,-49.2794483,-16.6335418,product_671
70c80e28-3cd5-406e-838a-90aa7ee433c8,Charlene Morrow,750.634.3686x55189,-49.2835605,-16.6170686,product_775
7bdc0027-e22f-48bf-9abc-db17d11cf5db,Jesse Brooks,662-481-1406x68483,-49.248755,-16.6069124,product_810
805eb761-2269-489a-9d20-f0fa7c86adbf,Scott Hayes,947.750.2560x7560,-49.2829761,-16.6188461,product_301
cbc202b8-ab15-47cb-a984-8f05df863fa4,Allen Johnson,+1-713-645-5883x0084,-49.2541596,-16.6166422,product_166
0fc39dac-5dc4-48f0-a03f-56fa04573229,Rebecca Weeks,(450)710-5671x6144,-49.2735925,-16.576827,product_833
b5f3cb0e-977b-4c3d-8a55-0aa941208957,Janice Harris,(792)696-2216x5739,-49.2992109,-16.6183351,product_228
f7f90204-04fe-49bd-99f5-3000782b1c7c,Carol Alvarado,+1-829-317-9220x01246,-49.2449158,-16.6137144,product_993
ea09e8d6-93af-4766-be31-05d5c6775a1f,Michael Simpson,(689)562-2536x282,-49.2534855,-16.6247274,product_332
e5f85801-c071-4b05-ad5a-2001d4da8ea7,Julia Ballard,001-423-489-9362x1241,-49.2794783,-16.6336191,product_557
d852ed49-cd45-4dcb-9fd2-895135eebe2c,Molly Miller,980.698.9840x5775,-49.284992,-16.6315494,product_550
89a73511-5101-4cfe-b466-67a9e4a85c40,Sierra Kim,001-517-623-6058x234,-49.2787131,-16.6262545,product_770
e77e075f-080b-43ee-92c1-789930e44353,Leslie Johnson,895-884-7372x016,-49.237661,-16.6378941,product_855
60cebb94-406e-45f4-8d3c-02a4b1f08fec,Jennifer Cooper,928-982-5827,-49.2442511,-16.6142742,product_834
6f2d4302-65fe-40eb-a515-7caad25f864e,Ronald Johnson,+1-762-766-4129x0730,-49.2754743,-16.5739008,product_321
2f450950-7d8d-47cf-bebf-6eaaf8af0702,Thomas Doyle,829.557.0191x31454,-49.2560017,-16.6101879,product_752
a4aff764-c3ce-4b39-8f5e-7ed5e1fb1b99,Jennifer Decker,489-403-7048x3362,-49.2294321,-16.6324093,product_123
83953605-a184-4f6c-b290-2117fda6d61e,Tracy Miller,779.562.2549x51877,-49.2322145,-16.6308179,product_357
f8db5251-eedc-407b-b463-ef19d93e4330,Taylor Juarez,(613)921-4116,-49.281384,-16.5718891,product_995
4ba16955-9f60-4d2a-92d7-d0e1e820ef88,Benjamin Johnson,+1-922-960-5065x82436,-49.2803453,-16.6358815,product_892
2f328725-e83b-4659-935a-90a8765e3e10,Mackenzie Friedman,(306)262-4186,-49.3018066,-16.639379,product_77
b1296c10-a6eb-4538-917f-7dca47fee136,Teresa Wright,001-472-601-3515,-49.2548463,-16.6145141,product_963
370abd50-a811-4d52-8750-6fec13d82f6c,Erica Taylor,+1-951-221-5951x61461,-49.2488666,-16.623929,product_877
09e2a85f-678d-4ae3-a394-c954d3ed96f1,Eric Murray,001-774-915-4329x19016,-49.3011088,-16.6379341,product_178
6945f02b-72ec-43ca-9e6d-83c7643402ca,Jason Carter,001-365-272-1388x72058,-49.2587726,-16.6033271,product_643
f30378f8-6dee-466c-9883-291861ea2bd3,Haley Brown MD,309-940-7399,-49.2509915,-16.6175615,product_566
39347e26-199d-442a-8fb7-b9661d47537b,Ronald Sullivan,936-656-2140,-49.2528773,-16.6010611,product_600
ebe8a4cb-3499-4c8d-ae8d-2353b7549f4a,Jennifer Palmer,+1-776-873-7036x19258,-49.2725752,-16.594913,product_205
1606ea71-c60d-40b9-a3f9-69e383b2ceb2,Jennifer Jones,576.942.0692x0911,-49.2942649,-16.6339057,product_289
ca85ee26-3c3b-415b-aa5f-907c46058f0b,Paul Abbott,382-507-0934,-49.243506,-16.6229527,product_61
a4557a2c-cd04-4427-8a7d-08c0a5e81cf4,Jamie Hicks,+1-506-943-8072x1030,-49.2303506,-16.6346987,product_389
dd3af0e9-b8b9-42b8-b676-ae65d2f8c3a5,Lisa Tanner,+1-619-929-8534x294,-49.2938701,-16.6338401,product_427
bd0e8a34-62f5-4aa0-b6c1-b96674ffff9f,Dana Logan,(517)298-8850,-49.2502396,-16.6224305,product_397
de472a71-6340-451a-8150-88a6f63b58f6,Dr. Nichole Snow,+1-807-865-1572x828,-49.2413566,-16.6113019,product_618
1c24c6c0-d944-4ab3-8df2-f77505767cca,Russell Brown MD,001-362-957-9744x0265,-49.267424,-16.6033202,product_89
cb30e150-2a61-401a-b6c0-f31f54b0f6b3,Frank Moore,2924237636,-49.2374066,-16.6217784,product_301
fb2311ea-d79b-4499-9c68-4a13f26361bf,Kristine Haney,+1-960-433-0195x840,-49.2915852,-16.617146,product_522
de9e023e-a37b-4c9f-9093-7e5752d0cedc,Edward Wilcox,5892290747,-49.2999812,-16.6182998,product_531
f9422e23-5436-4c8a-89bf-19a792e37cd0,Erica Munoz,490-473-3433x6014,-49.3018436,-16.6209428,product_595
da44c820-62cb-4cdb-b226-16a74a3bc2de,Erin Miller,001-921-222-6273,-49.2748281,-16.622881,product_173
d30f3df2-e934-4d12-bc88-7d3b1f0c6c38,Melissa Morse,939.790.7586x203,-49.3010046,-16.6240959,product_900
38fab2e3-98ce-4c3e-95c2-c5a43bf20333,Carlos Patterson,2038910341,-49.2503095,-16.61503,product_496
0da951ed-811a-4b67-9a56-7a673af6df2c,Rachel Lee,837.265.4752x9666,-49.2291852,-16.6337659,product_822
1c3ded24-5fd1-43b7-aa9b-84da8c5a10b3,Garrett Doyle,540-688-0113x874,-49.3016029,-16.5716016,product_711
d68e638b-42ed-48a5-bc9f-9406251becac,Nicole Johnson,958-526-7154,-49.2827641,-16.5940772,product_482
e0169035-d2bd-43ad-85c1-4a4af160e08f,Thomas Marshall,001-316-996-9683x475,-49.2312334,-16.6366463,product_931
f32d0790-1ba7-4aa0-972b-5d699726d19a,Devin Jacobs,940-787-0369,-49.2973641,-16.6147817,product_48
2c5ffd04-2dd5-423f-9817-60151bf75fd0,Gary Henderson,001-563-872-7233x725,-49.294035,-16.613,product_194
56ebf2d7-1b40-48a4-9105-345299f2cb47,Julie Andrade,+1-441-678-8721,-49.2709908,-16.6385527,product_302
db397cf1-a8f7-49fd-92a8-ee77582a31b2,John Martin,949-882-4115,-49.2407155,-16.6115853,product_194
459299c0-e113-49f0-b353-e7fdfc078022,Jordan Chase,001-857-236-5423x9532,-49.2565183,-16.6136007,product_395
9185fc5e-d874-40b1-94c3-20c1941f9ff6,Angela Downs,6639854378,-49.2433066,-16.637635,product_761
cc7fc242-cea3-4e6c-918d-6d717fe4e95b,Kimberly Garcia,(701)697-1342,-49.267365,-16.5886892,product_439
b21e334a-148f-46bf-8a1c-27548241ca34,Joshua Ayala,001-698-363-6158x231,-49.2947078,-16.61577,product_208
0c0c55b9-1c3b-4e78-9373-9662e1bef699,April Huerta,833-884-6581,-49.2667776,-16.57901,product_141
239cd3e2-adff-4a8d-b7e2-c1f371dcda62,Rachel Clark,835.594.5242,-49.2853857,-16.6135443,product_908
7e5838d0-9bd0-46db-b520-1cd7904c123a,Judy Hayden,(515)899-9075x141,-49.2620282,-16.5971693,product_35
bdf28d48-a36a-4fe0-b40d-0674b49298d1,Susan Wood,766-536-5066x18129,-49.2441183,-16.6033556,product_569
0566a3f8-a660-4bb5-9cc5-1fc75162faae,Paula Johnson,774.529.3811x86596,-49.2999206,-16.6214015,product_403
548c9596-a376-475c-9770-62ed279aaabb,Zachary Smith,578-277-1617x3595,-49.2803402,-16.6030458,product_647
3e6e5625-d6a5-44a4-ad4f-8793aca6786d,Victoria Warren,(351)252-0068,-49.2348119,-16.6349499,product_234
9fa0f395-a1e4-4430-bee9-aa12531f764b,Derek Stanton,(451)879-4113,-49.2716068,-16.6335037,product_270
a1f24d5e-93cd-4049-b8e7-8b958e598cc6,Jessica Lang,308.809.3834,-49.2772275,-16.6339586,product_978
ebfb35d3-73a2-47ba-8083-9f7f06bd1490,Ashley Holt,540.970.4591,-49.2958671,-16.6250207,product_151
7a2b94c7-320d-449f-8a50-9199e3c4af4f,Scott Harris,384-316-9441x4680,-49.2664556,-16.612313,product_847
0d98ba20-6912-46ca-8341-768f31b51e18,Lynn Wilson,5318007155,-49.2883081,-16.6228466,product_693
87b0115f-38b4-481b-973c-d388321a1462,Joseph Perez,(477)847-2300x90554,-49.2587726,-16.6033271,product_53
25defac5-24af-459c-82b4-9fbfa7cbecb4,Alan Fleming,554-579-7134x1582,-49.2435648,-16.6131814,product_813
5d6c0049-a81a-421e-9b64-f9f53c6e78d6,Jacob Walker,+1-894-502-0852x1680,-49.2472335,-16.6256624,product_543
743c595d-7155-49a9-802a-43a6534e65ea,Jose Miller,253-809-0096x12035,-49.2724025,-16.6374711,product_518
7c9dbc63-507d-4bb4-8497-c75f4b2d2f4f,Jared Harris,001-315-250-6998x0997,-49.2988297,-16.616816,product_13
89f25757-3ae7-4fb5-a3af-436c267842c5,Jennifer Gentry,001-517-515-3406x91347,-49.2566113,-16.6094494,product_573
38a8c630-53dd-4caf-8d22-9067d61a0c08,Dr. Andrea Mason,(874)775-0015x06110,-49.3016598,-16.6332827,product_615
6e81fde1-04dd-4e38-afaf-620327084efa,Jeffrey Alvarez,361-569-8385x449,-49.2896239,-16.6215322,product_498
c41c0838-da59-437f-adbe-f9773ae11c8f,Leah Warren,001-982-699-3802x66646,-49.244784,-16.612287,product_893
a3a7a2f4-7a73-49c8-98dd-6b016f61420c,Connor Harris,845.835.1433x693,-49.2593909,-16.5840362,product_963
c7bf030d-1fad-41ac-9543-a84a7c06e27b,Jennifer Johnson,(556)778-8483x70470,-49.2401327,-16.6078308,product_768
d6173859-f2c3-484b-b562-928cf7e3f968,Christopher Johnson,+1-273-263-5054,-49.261187,-16.5973149,product_254
649c9814-415a-4a03-aedf-3e0ffae66dd2,Alexander Dunn,+1-742-361-3441x49385,-49.2651477,-16.5802393,product_440
716e1036-94a5-4f50-9d3c-e0606867c047,Jose Smith,001-378-815-8009x718,-49.2956115,-16.6387933,product_344
19d49ad9-af58-4f45-8845-d9a119268f25,Kelly Long,001-876-652-3010x09645,-49.2422702,-16.6219663,product_651
f4243708-2a73-4b48-a67a-a45608a2d206,Emily Gould,5912035134,-49.2596368,-16.6002004,product_572
b967e811-e440-45b1-b563-209c761eed17,Rachel Velez,+1-721-468-6863x5092,-49.2398014,-16.6336555,product_667
c35ea168-25c6-43dd-86b5-9c6a0a4ce10f,Elizabeth Moran,(926)404-8673,-49.2839532,-16.6218931,product_768
79cf3e14-c343-4741-abac-a1af958d9460,Casey Perry,370.321.2099,-49.2722778,-16.6335649,product_921
d095349a-12bd-4cbd-b65a-503fc41bd8fe,Brendan Campbell,540-218-7032,-49.2309415,-16.6389332,product_855
64df6fff-3417-4cd1-b4b9-d589be50e25c,Timothy Hawkins,670-624-1038x7660,-49.2825489,-16.6349829,product_385
bf8b9fcf-53a0-4e34-bd84-572fa0a87c08,Megan Garcia,001-281-266-4757x4306,-49.2869602,-16.6384959,product_999
24073b99-e61c-4c9e-869b-60cbbbc2051b,David Martin,+1-876-501-7930x71335,-49.293007,-16.6181935,product_838
e3121a79-52cc-41bc-b583-efedbf004c34,Jeffrey Parks,816.646.5323,-49.2985071,-16.6111957,product_298
4ec890b8-d1d5-451f-aa73-95f4e3d97b7f,Andrew Larson,698-347-4649,-49.2832536,-16.6232997,product_667
97a3436e-69ee-45a4-9058-b045cb35a4a5,Rachel Chang,+1-970-850-3480x86565,-49.2992143,-16.6255486,product_863
a7a7c69e-a855-4dab-ba1d-c3bcdf799830,Nancy Newman,4587695103,-49.2806928,-16.6376537,product_259
9d0b3e8a-4df7-424c-b34d-4a4d452b56c9,Autumn Hull,001-934-489-6804x7854,-49.3016701,-16.6289565,product_969
04cfc7dc-d9bf-4700-82e8-8216566923c8,Michael Cruz,(412)484-1635,-49.2736257,-16.6276384,product_972
12603a57-b642-449d-a87f-6537f861ce2e,Theresa Morgan,+1-361-786-3195x627,-49.2667744,-16.5826604,product_657
85afd4ab-8260-47a0-9d46-86cb7217b1aa,Karen Snyder,5735485107,-49.2540503,-16.6359126,product_147
062dfafb-2cca-4947-9512-b17e81c555b9,Cassandra Griffin,2069026146,-49.2722114,-16.5905017,product_695
d36adc53-a1b0-4364-a1ab-7a38e0eaa975,Vincent Atkinson,001-432-471-8913x567,-49.290818,-16.5914123,product_728
e82755b1-c57a-4b91-90c5-55d86d55dd30,John Archer,2799019554,-49.2573611,-16.6153896,product_217
5b486bf9-1851-4117-93d2-24420446b6d1,Nathan Fields,5789215856,-49.2718961,-16.590834,product_809
384d1de3-3392-4d58-9f22-53c3081f52f2,Lori Weeks,001-973-876-4713x2805,-49.2752883,-16.6234176,product_871
3fcc688b-382a-4595-b001-ab05000ef749,Daniel Rodriguez,+1-458-557-5965x282,-49.2333935,-16.6236399,product_796
272b0aa4-975b-4bbe-9963-e0178924d32a,Tonya Gray,482-207-7302,-49.2683717,-16.6377898,product_965
cf7a8edc-d0b8-4e01-b5b3-158ff7eb46fa,Michelle Marshall,001-878-900-8518,-49.2380838,-16.6374505,product_916
7407eb6e-660d-4542-8f5a-6edbd75eb04c,Jacob Parker,001-600-222-9360x295,-49.2873117,-16.6150917,product_40
546b0080-74e9-47ba-94e4-a1dcebe5ef70,Jeffery Gonzales,001-795-974-0919x6881,-49.3007264,-16.632026,product_225
8cbef37b-861a-4499-9f20-e4f5afd52b71,Donald Padilla,645.444.3654x84697,-49.2444643,-16.601477,product_8
a939df9d-129d-4b8e-bd46-cfc8679f48a2,Joseph Mcneil,773-238-4333x8782,-49.253913,-16.6332144,product_397
8b8d3d82-e9c3-421a-a02a-0bdbd16268e9,Erica Sanchez,4845619849,-49.2794805,-16.6259033,product_487
f1361055-1fa7-443c-b8d6-87d70abc5615,Christopher Moore,(664)637-8599,-49.2967878,-16.6195846,product_125
2e90d3b4-d241-41b5-9dcc-9466512c29c1,Matthew Smith,001-987-724-2449x328,-49.2741112,-16.6268841,product_569
72e2e98a-f4d6-477c-8847-eb5da037fd6b,Sharon Thompson,755-886-3685x13460,-49.2681205,-16.5994127,product_373
de5501f6-6cde-452f-9e91-352414823f08,Sherri Williams,+1-252-760-8139x699,-49.2847428,-16.6156123,product_264
61304564-f778-40d2-a488-06f8d67d941d,Jeffrey Morris,(221)352-8033,-49.2992109,-16.6183351,product_730
98067a51-e3ba-4dfc-a4e1-a7aca2a7094d,Matthew Small,+1-547-908-2766x4523,-49.2872619,-16.6216342,product_854
3a555a0d-d7c4-4fc5-a062-e9c3cc10f078,Sherri Dalton,315.281.9368,-49.2817982,-16.6197926,product_308
3af96fe7-2368-4b15-a69b-a8b3987894bf,Kaitlyn Pierce,+1-676-579-2021x0953,-49.2494813,-16.629583,product_120
8434f197-cc00-45f2-b97d-e85fed01d11f,Jose Bright,(212)515-7593x95526,-49.2733507,-16.6306375,product_936
9a8bb452-eba9-4502-b41f-79ae22fd9b95,Betty Garcia,001-962-922-9007x215,-49.2451038,-16.6167377,product_292
c1942827-127c-4e04-8ec4-f3b7d1848bfe,Jonathan Smith,(554)765-5138x3877,-49.2604018,-16.5993374,product_812
7519648c-0536-44b8-96d8-42de3c75ea90,Mr. Nicholas Estes Jr.,+1-386-520-5914x13268,-49.2659716,-16.5798789,product_80
e3d988ae-f33f-41fd-beea-cd849a731c22,Pamela Young,8684062118,-49.2312243,-16.6310577,product_771
ba8b222b-6017-4668-97a1-af1a13d22999,Douglas Jones,(756)240-9487,-49.254093,-16.6246054,product_230
339d8ea0-4976-4000-b04d-bd0c72a72266,Madison Collier,8377322328,-49.2912501,-16.5907565,product_240
5d491748-f999-4ffb-a181-6a31eec80bca,Kenneth Holden,775-803-9725,-49.2582821,-16.5938282,product_384
e3acbe1d-89c0-4014-ab0f-ad8d6afff48d,Carmen Carter,001-855-984-3679x5972,-49.2998062,-16.6141129,product_541
81eaded5-6ee9-45b3-b86c-9263dbaf3ef5,Jordan Farmer,001-895-473-5501,-49.2843218,-16.6262741,product_297
dfd83ea9-9f96-49af-89be-f074a5f4d11d,Joseph Murray,421-744-2129,-49.2302387,-16.6108224,product_317
c1d28d4a-6d81-4f4a-b463-7e514435342f,Steven James,+1-879-316-6987,-49.2864166,-16.6230037,product_151
6303e3a7-6d72-4b51-8432-1dacee436cbe,Alexander Lowery,001-233-906-7135,-49.2937942,-16.5835086,product_480
76a0d870-d725-4095-81cf-217aa7dbc493,Alexander Allen,711.966.1683x2889,-49.245508,-16.6149082,product_209
dcbea55a-0c2b-47dd-ba97-51ffb5ab33f6,Timothy Montgomery,774.332.2928,-49.2835605,-16.6170686,product_717
cd8d247d-1d7a-4995-8786-d26ba994c32b,Becky Perez,(511)401-0694x8634,-49.2602685,-16.5840364,product_506
e891c7be-0bc1-42ea-a81c-f68f59b91ef6,Richard Clark,(839)464-4212,-49.2578147,-16.6139903,product_588
aeb849ae-c14d-465f-98ec-d4e35d29581c,Mr. David Baker Jr.,(772)562-9259,-49.278541,-16.6387569,product_237
df6eed8d-3950-4197-aa91-9c78106a7db4,Timothy Thomas,001-938-530-2357x8827,-49.2844941,-16.6270422,product_788
c56c8f93-89c8-492d-8be3-a6f5f6d1a978,Terri Adams,(243)838-8636,-49.2578147,-16.6139903,product_780
bc46445d-4c84-44cd-9ea2-b0791a45efaf,Robert Mccarthy,542-412-9033x941,-49.2821351,-16.6360054,product_289
c02d8f2d-a3c1-4fc2-8f3f-bb014f398426,Danielle Hernandez,(713)398-7834,-49.2653855,-16.588864,product_560
ac9df842-9a8e-48ef-9a92-a3c6ead59d9d,Haley Wolfe,885-360-9730x43624,-49.2956115,-16.6387933,product_377
64f248cb-e7a5-4154-b3b5-e756815a5019,Mark Thompson,689.369.1113x08634,-49.2468639,-16.6182076,product_799
b72c7c6b-0afd-44d3-a864-34ca74436fd5,Caitlin Smith,2993276171,-49.2542497,-16.6294717,product_166
1e557b4c-58c5-48dd-8424-8ef14f49d14a,Brenda Wolfe,301-329-9575x97265,-49.267365,-16.5886892,product_77
d769edcb-4170-4961-b4fb-692ac430f676,Bobby Shaw,001-581-526-6252,-49.2662665,-16.5957281,product_696
0562fc99-3762-4106-977a-0a221725faf0,Erika Miller,308.231.8946,-49.2539473,-16.5995989,product_574
4ef8c819-34e9-480e-a769-20d6ec59d00b,Shannon Johnson,2014064123,-49.2934604,-16.63596,product_31
04ac2c58-82fa-4fbd-a5a3-ae48d3699a8e,Gregory Torres,001-752-398-0254x638,-49.2689919,-16.5844709,product_396
64f58e00-69fb-4a3c-a93f-27fad2b52638,Brad Thompson,8622697055,-49.2896239,-16.6215322,product_283
22afe09b-79f7-4ec2-a94c-8fdcc969eaed,James Klein,643.951.5616x19983,-49.2947994,-16.6374352,product_371
bb4660ca-ac9f-4db9-9b5f-bfc6045e6681,John Moreno,+1-490-778-5404x006,-49.2471856,-16.6165731,product_426
42db2c7e-1438-4219-9567-c2892a4a313d,Nathan Smith,001-341-731-5730x5118,-49.2507698,-16.636244,product_885
63ac6cec-2f32-47aa-b856-0cf933b394c4,Kristi Hudson,650-904-9221x300,-49.2407437,-16.6387409,product_229
60dc72bb-9f14-4933-aeff-a82b2adc17e0,Tracey Mcclain,(513)986-0382x78997,-49.2441854,-16.5875805,product_278
dc5755d4-d5fa-44e6-baa2-72d858e55b1a,Jerry Wilson,307-672-1086,-49.2899499,-16.6303467,product_629
6a278bac-05b8-445c-8e35-e479915c494f,Brandon Parker,+1-825-408-2265,-49.2390536,-16.6393395,product_755
e9d95cea-89c8-4f66-ad9d-52d632137e59,Timothy Rodriguez,5505150773,-49.2559898,-16.6235251,product_602
8c13d768-e778-44d6-b9e9-9e517aae6791,Ashley Ramos,905.595.0443,-49.2530672,-16.6071299,product_877
4695028d-f8b8-4b2f-a46b-fb5be9938ae5,Cheryl Holt,600.385.8409x006,-49.2360983,-16.6270233,product_36
fe062e2b-ef8c-4b49-a815-8763d5a4d619,Andrew Miles,505-298-8967x0006,-49.2537203,-16.6376465,product_492
637a7918-1012-40d7-9169-39fb93716078,Scott Jackson,001-797-587-0655,-49.2739006,-16.6266669,product_611
f6ada4a3-3962-43a6-b484-6a4baff59ed2,David Davis,001-414-984-0913x5700,-49.3019977,-16.6202313,product_68
8f83b4ca-496a-4a4b-8838-e1b25b6354b5,Angela Downs,310-817-9266x521,-49.3011955,-16.6232689,product_944
8ab4475a-ea44-4dac-bfa9-ffae739503e2,Tyler Hernandez,574-876-2691x13811,-49.2428904,-16.6251418,product_591
b425109a-4a62-4be0-b5c0-1ae927da3467,Brian Harrington,356-294-9344x86210,-49.2634341,-16.5901411,product_25
e84c0793-d2a3-4436-a147-571d5cc10cff,Allen Baker,4798934324,-49.244015,-16.6188226,product_480
7739e760-fa33-4cda-92ce-b956418b8886,Julia Jones,856-343-0494,-49.2429703,-16.621695,product_88
f33acfc2-31bf-40e9-b28f-ffda04cd9257,Mary Henderson,9535821523,-49.3002567,-16.6359099,product_726
17c6c75a-2a35-4fde-a6aa-ac1a06e0a96a,Jessica Oliver,(925)417-9792,-49.2837975,-16.6200087,product_993
dacb30b5-b5de-49f4-a03b-c0c41559b391,Michael Winters,545-857-8524x23746,-49.2931392,-16.6191133,product_961
f0c3da59-5876-4396-b4bb-2602bcfb90ff,Anthony Chen,5533613543,-49.2495277,-16.6152459,product_674
1b3fb0c6-0fd5-4a61-9a10-7a62482b57fe,Dana Foster,+1-703-754-3502x30651,-49.2827269,-16.6348931,product_563
95400eac-329b-4ab1-8511-f419fec527d1,Sara Campbell,(932)908-8050,-49.2590786,-16.605625,product_123
123787a7-52e7-48c3-a261-b1c52f72c70c,Joseph Marshall,+1-748-822-2926x2448,-49.2484951,-16.611894,product_54
e874c705-009b-404c-891e-55234f45804e,Lauren Bishop,(963)945-8076,-49.2407155,-16.6115853,product_787
eba00829-03ca-44ad-a7e0-76d3ab4ff5a5,Kevin Crane,7279499989,-49.2772231,-16.6392692,product_738
e379c394-fd2f-419c-b6e9-41baf050f870,Diamond Pena,903.779.6819x609,-49.2316335,-16.6252925,product_735
1bc7fb7a-54e7-4a64-bcdf-c40ed382a8da,Tina Hughes,460-326-9340x39899,-49.2463563,-16.6144413,product_528
b7e43975-8e2b-471d-948e-e36688ac07de,Edwin Smith,201.329.7673x9271,-49.2760029,-16.6376072,product_547
57cb58cd-92bd-47fd-9501-8e4b652e04ed,Matthew Lee,394-521-5653,-49.2488354,-16.6316757,product_137
30ece1c0-a2ae-4678-8a0b-8285d53c9d1e,William Kelly,(365)618-6773x2926,-49.2471236,-16.6166477,product_615
f7943fd0-b4f2-4394-93a2-27f4f6e2ecbb,Sean Savage,842.238.5113,-49.2901328,-16.6265716,product_62
177de2af-3589-4c0c-9a0a-f7e10c135197,Mary Martin,001-406-724-4403,-49.264251,-16.578881,product_265
ed9f15ca-7836-4f0f-a488-9ae95fad8d93,Christina Smith,(775)705-6658,-49.283904,-16.6212709,product_240
d0aef326-bad8-48de-bd34-eadada74c115,Rachel Williams,768-801-3894x370,-49.2612789,-16.5838539,product_172
e1b4840c-45e0-4cd6-b84a-d8d1cbe49a93,Victoria Williams,001-338-597-1540,-49.2914379,-16.5888427,product_546
4ccbdf65-ec80-4968-8965-e88d43a463f2,Richard Buchanan,273-760-5459x3397,-49.2669649,-16.5912304,product_498
667c5e15-b646-4579-8e6a-3e89a975020b,Garrett Mcdaniel,001-389-430-5248x141,-49.2607303,-16.5970067,product_563
a86898e5-aa3e-422c-ba83-e79e5abe1c35,Madison Meyers,693-696-4505x112,-49.2722114,-16.5905017,product_927
e0e26eaf-213d-44ea-998e-2bee78a28abb,Stacy Murillo,541-624-1329,-49.2727772,-16.5947737,product_392
e6112e4e-d4c7-4a7b-9f15-64cf54c3b25a,Melissa Young,327-467-6515,-49.2847589,-16.636106,product_56
b6e8c24b-1e62-40b6-aeba-6954e7a9bd84,Christine Cabrera,547.848.5331,-49.268632,-16.639305,product_253
510c4c57-03dc-4894-80c5-2595ac4522eb,Jeffrey Williams,6439171040,-49.2304898,-16.636683,product_406
495539c4-fc5b-4a0d-9e3d-abde13169376,Alyssa Moss,(969)347-1416x4534,-49.3025726,-16.6006378,product_589
09c5d8d5-c12a-4f60-b47b-6c005f0c8c9d,Sandra Walton,4344021169,-49.2816467,-16.6374249,product_473
70b54ab3-bf27-4568-8a9d-60b8da5d6886,Alexander Robinson,(963)788-9837x9198,-49.2436918,-16.6071494,product_397
c86102c4-3db9-407f-b768-032cb8dfbf55,Victoria Perkins,996.610.4756x8095,-49.2401379,-16.610355,product_281
cfccfe4a-d617-4537-bbdf-a54cabe6f2c5,Erin Reynolds,254-939-7936,-49.2309415,-16.6389332,product_820
d9147556-9a3f-48d8-83f3-f13b75ec34f0,Steven Smith,502.877.6954,-49.2878251,-16.6333325,product_693
5ead3866-eb8e-41d3-9f80-54246c4bb0ef,Marvin Powell,+1-715-717-1761x6159,-49.2525341,-16.6372699,product_811
e9d46d0b-b5c9-4a31-ac75-7657c593dab0,Michael Huff,256-331-8045x355,-49.2724112,-16.5911597,product_397
169f1cc1-a97d-4131-9424-ddc7c28ac934,Emily Russell,+1-577-659-4089,-49.2471236,-16.6166477,product_532
025b425c-935f-4595-ade1-01033c0cb04a,Barbara Todd,489.752.8515,-49.2872414,-16.6269863,product_817
e870c8b1-98a4-40e6-8cbe-00786107756e,Gabriel Lucero,298.370.6809,-49.2557531,-16.5840281,product_983
40f628f4-87e2-4c1b-a96d-fa2e585bb948,Alyssa Burgess,(262)918-9273,-49.255293,-16.6061528,product_864
7487d708-5a4e-4a69-977d-e53d386850fb,Daniel Sellers,+1-554-938-9868x679,-49.2833702,-16.6147148,product_286
1726cb1c-9332-4a6c-bdad-a2b7fd6be195,Kristy Hill,509.882.9121,-49.2540823,-16.6296447,product_510
ebde2eb3-9e98-4df1-9ad1-9de48bea25af,Hannah Anderson,530-223-3759x774,-49.2598315,-16.5999602,product_499
7f52eff9-77c6-4643-b10b-29cb367d8b7d,Travis Martinez,001-902-670-4355x287,-49.2992669,-16.6369913,product_340
9e9b40f4-77aa-417d-ac96-36328316f2cf,Priscilla Warner,001-839-893-9277x024,-49.2825489,-16.6349829,product_790
e0009d8b-219a-436a-891a-3fb858efb032,Heather Maldonado,420.516.5355,-49.2302387,-16.6108224,product_241
d7fcb358-1145-4637-9e4b-961dc93ef184,Benjamin Monroe,957-812-8656,-49.2541711,-16.6288376,product_666
67abdaf2-82c3-4f81-8162-3671ae1d090e,Richard Walker,563-215-1576,-49.2473167,-16.6107332,product_818
fd61654c-928e-44b0-99af-ee3a78d5a1b0,Francisco Cruz,971.731.9814,-49.2292964,-16.6357524,product_825
6d367c7c-0ec5-48b5-a8e5-30e760175bd9,William Lopez,824.757.3921,-49.2418704,-16.6343374,product_70
7d362f47-c31b-4c9c-ad88-7842d93092e2,Mark Zavala,001-487-330-3536,-49.2883501,-16.6307515,product_666
77509807-f1f9-49f8-916d-69ed55bad5bd,Daniel Murphy,550.265.2655x45800,-49.2358364,-16.6358254,product_893
28e25a53-58ee-4dce-8fee-d279e6c8c8e2,Stacey Dunn,841-209-6542x200,-49.2322978,-16.6355931,product_918
88cc8af3-328c-455d-a2e4-f911bae31fc0,Alan Riddle,+1-985-274-6807x4929,-49.2653833,-16.619823,product_196
064125e4-6a9d-4676-a2f9-700dd59764b6,Christopher Ruiz,(429)816-2942,-49.2496995,-16.611481,product_550
ab385b5a-733f-4977-92c0-4c81b664d760,Regina Miller,3989199328,-49.2882782,-16.6217588,product_659
8f6daff1-f1ae-45b9-9d72-c59307be6dc1,Justin Moore,+1-617-242-6250x43714,-49.3009384,-16.6333062,product_728
